Molecule_ChEMBL_ID,Smiles,Standard_Value,Unit
CHEMBL4483090,c1ccc(-c2[nH]c3ccccc3c2C(c2ccc(-c3nnc(-c4c[nH]c5ccccc45)o3)cc2)c2c(-c3ccccc3)[nH]c3ccccc23)cc1,20000,nM
CHEMBL4440340,Clc1ccc(Cn2cc(CSc3nc4cc(Cl)ccc4s3)nn2)cc1,20000,nM
CHEMBL4547082,CC(C)(C)c1ccc(Cn2cc(CSc3nc4ccccc4s3)nn2)cc1,20000,nM
CHEMBL4531264,Nc1c(C(c2ccccc2)c2c(N)c3ccccc3oc2=O)c(=O)oc2ccccc12,20000,nM
CHEMBL4208620,O=C(/C=C(O)/C=C/c1cc(O)ccc1O)c1ccc(O)cc1O,20000,nM
CHEMBL4580550,Fc1cccc(Cn2cc(CSc3nc4cc(Cl)ccc4s3)nn2)c1,20000,nM
CHEMBL4551296,Clc1ccc(Cn2cc(CSc3nc4ccccc4s3)nn2)cc1,20000,nM
CHEMBL4526264,Clc1ccc2sc(SCc3cn(Cc4ccccc4Cl)nn3)nc2c1,20000,nM
CHEMBL4204714,COc1cc(-c2ccc(OCC=C(C)C)cc2)c(OC)c(O)c1-c1ccc(O)cc1,20100,nM
CHEMBL4215507,C#CCOc1ccc(-c2cc(OC)c(-c3ccc(O)cc3)c(OCC#C)c2OC)cc1,20100,nM
CHEMBL4208759,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1ccc(O)c(O)c1,20300,nM
CHEMBL4209191,CC(C)=CCC/C(C)=C/COc1ccc2oc3cc(O)cc(O)c3c(=O)c2c1,20600,nM
CHEMBL4291262,O=C1NC(=O)/C(=C/c2ccc(OCN3C(=O)c4ccccc4C3=O)c(Cl)c2)S1,20950,nM
CHEMBL4528769,Oc1ccc(Br)cc1-c1nc2cc(Cl)ccc2s1,22000,nM
CHEMBL4277622,O=C1NC(=O)/C(=C/c2ccc(OCN3C(=O)c4ccccc4C3=O)c([N+](=O)[O-])c2)S1,22480,nM
CHEMBL261706,COc1cc2oc3cc(O)c(OC)c(CC=C(C)C)c3c(=O)c2c(O)c1CC=C(C)C,22600,nM
CHEMBL4207509,O=C1C=C(c2ccc(O)cc2)C(=O)C(O)=C1c1ccc(O)cc1,22700,nM
CHEMBL4215785,Cc1cc(O)cc(O)c1C(=O)O[C@H]1[C@@H]2COC(/C=C/C=O)=CC2=CC(=O)[C@@]1(C)O,22900,nM
CHEMBL5207115,O=c1[nH]c2ccccc2n2c(-c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])ccc12,22990,nM
CHEMBL4458477,CSCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](N)CCCNC(=N)N)C(C)C)C(=O)O,23070,nM
CHEMBL4206708,COc1cc(-c2ccc(O)cc2)c(OC)c(OCC=C(C)C)c1-c1ccc(O)cc1,23400,nM
CHEMBL5186121,C=CCc1cc(-c2cc(CC=C)c3oc(SCc4nnc(-c5cccc(OC)c5)o4)nc3c2)c2oc(SCc3nnc(-c4cccc(OC)c4)o3)nc2c1,24500,nM
CHEMBL437564,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C\c2ccc(N(C)C)cc2)OC1=O,25000,nM
CHEMBL5178321,C=CCc1cc(-c2cc(CC=C)c3oc(SCc4nnc(-c5ccccc5C)o4)nc3c2)c2oc(SCc3nnc(-c4ccccc4C)o3)nc2c1,25000,nM
CHEMBL5084733,C=C1C(=O)O[C@@H]2/C=C(\C)[C@@H](O)C/C=C(\C)C[C@@H](OC(=O)/C(=C\C)COC(C)=O)[C@@H]12,25000,nM
CHEMBL5077500,C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\CO)C[C@@H](OC(=O)/C(C)=C/C)[C@@H]12,25000,nM
CHEMBL5088957,C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\C)C[C@@H](OC(=O)/C(=C/C)COC(C)=O)[C@@H]12,25000,nM
CHEMBL5075131,C=C1C(=O)O[C@@H]2/C=C(\C)C[C@H](O)/C=C(\C)C[C@@H](OC(=O)/C(=C\C)COC(C)=O)[C@@H]12,25000,nM
CHEMBL4580552,CC(C)=CCC/C(C)=C/CCC(C)(O)CCc1c(O)c(O)cc2oc3cc(O)cc(O)c3c(=O)c12,25400,nM
CHEMBL1782240,CC(C)=CCc1c(O)c(CC=C(C)C)c2oc3ccc(O)cc3c(=O)c2c1O,25500,nM
CHEMBL4284072,O=C1NC(=O)/C(=C/c2ccc(OCN3C(=O)c4ccccc4C3=O)cc2)S1,25600,nM
CHEMBL1795464,COc1cc(-c2ccc(O)cc2)c(OC)c(O)c1-c1ccc(O)c(CC=C(C)C)c1,25700,nM
CHEMBL5209522,C=CCc1cc(-c2cc(CC=C)c3oc(SCc4nnc(-c5ccccc5Br)o4)nc3c2)c2oc(SCc3nnc(-c4ccccc4Br)o3)nc2c1,25800,nM
CHEMBL4476560,COc1ccc(NC(=O)Cn2cc(COc3cc(OC(C)=O)c4c(=O)c5ccc(Br)cc5oc4c3)nn2)cc1OC,26110,nM
CHEMBL3407630,O=C(N/N=C/c1ccc([N+](=O)[O-])cc1)c1ccc(-c2nc3ccccc3s2)cc1,26380,nM
CHEMBL4217851,C=CCOc1ccc(-c2cc(OC)c(-c3ccc(O)cc3)c(O)c2OC)cc1,26500,nM
CHEMBL396677,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C\C(C)=C\CCC/C=C/C)OC1=O,28000,nM
CHEMBL5079023,C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\CC(=O)O)C[C@@H](OC(=O)/C(C)=C/C)[C@@H]12,28000,nM
CHEMBL521162,C=C1C(=O)O[C@@H]2/C=C(\C)C[C@H](O)/C=C(\C)C[C@@H](OC(=O)/C(=C\C)CO)[C@@H]12,28000,nM
CHEMBL490011,C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\C)C[C@@H](OC(=O)/C(=C/CO)CO)[C@@H]12,28000,nM
CHEMBL3407635,O=C(N/N=C/c1ccc(F)c(Br)c1)c1ccc(-c2nc3ccccc3s2)cc1,28020,nM
CHEMBL4212935,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1cccc(O)c1,28400,nM
CHEMBL4214309,CC(C)=CCC/C(C)=C/COc1cc2oc3ccc(O)cc3c(=O)c2c(O)c1CC=C(C)C,28400,nM
CHEMBL4451474,COc1c(O)cc2oc3cc(O)c(C/C=C(\C)CO)c(O)c3c(=O)c2c1C/C=C(\C)CCC=C(C)C,28700,nM
CHEMBL5094636,C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\C)C[C@@H](OC(=O)/C(=C\COC(C)=O)CO)[C@@H]12,29000,nM
CHEMBL5070918,C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\C)C[C@@H](OC(=O)/C(=C\C)CO)[C@@H]12,29000,nM
CHEMBL5083965,C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\C)C[C@@H](OC(=O)/C(=C/C)CO)[C@@H]12,29000,nM
CHEMBL4287854,CCOc1cc(/C=C2\SC(=O)NC2=O)ccc1OCN1C(=O)c2ccccc2C1=O,29260,nM
CHEMBL4456031,COc1ccc(NC(=O)Cn2cc(COc3cc(O)c4c(=O)c5cc(Br)ccc5oc4c3)nn2)cc1OC,29840,nM
CHEMBL4217516,COc1c(O)cc2oc3cc(O)c(CCC(C)(C)O)c(O)c3c(=O)c2c1CC=C(C)C,30700,nM
CHEMBL4211347,COc1c(Cl)c(-c2ccc(O)cc2)c(OC)c(O)c1-c1ccc(O)cc1,31300,nM
CHEMBL4446517,O=c1oc2ccccc2cc1OCC(O)CSc1nnc(-c2cccc(Br)c2)c(-c2cccc(Br)c2)n1,32000,nM
CHEMBL4579423,O=c1ccc2ccc(OCC(O)CSc3nnc(-c4ccco4)c(-c4ccco4)n3)cc2o1,32000,nM
CHEMBL4587989,O=c1ccc2ccc(OCC(O)CSc3nnc(-c4ccc(F)cc4)c(-c4ccc(F)cc4)n3)cc2o1,32000,nM
CHEMBL4558577,O=c1oc2ccccc2cc1OCC(O)CSc1nnc(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1,32000,nM
CHEMBL4528814,O=c1ccc2ccc(OCC(O)CSc3nnc(-c4cccc(F)c4)c(-c4cccc(F)c4)n3)cc2o1,32000,nM
CHEMBL4469981,O=c1ccc2ccc(OCC(O)CSc3nnc(-c4ccccc4)c(-c4ccccc4)n3)cc2o1,32000,nM
CHEMBL4568819,O=c1oc2ccccc2cc1OCC(O)CSc1nnc(-c2ccco2)c(-c2ccco2)n1,32000,nM
CHEMBL4206131,C=CCOc1ccc(-c2c(OC)cc(-c3ccc(O)cc3)c(OC)c2O)cc1,32200,nM
CHEMBL4561766,COc1ccc(NC(=O)Cn2cc(COc3cc(OC(C)=O)c4c(=O)c5cc(Br)ccc5oc4c3)nn2)cc1OC,32330,nM
CHEMBL4454919,COc1ccc(NC(=O)Cn2cc(COc3cc(OC(C)=O)c4c(=O)c5ccc(OC)cc5oc4c3)nn2)c(OC)c1,33160,nM
CHEMBL4288954,O=C1NC(=S)S/C1=C\c1cccc(OCN2C(=O)c3ccccc3C2=O)c1,33980,nM
CHEMBL2374252,OC[C@@H](N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,34000,nM
CHEMBL4286187,O=C1NC(=S)S/C1=C\c1cc(Cl)ccc1OCN1C(=O)c2ccccc2C1=O,34820,nM
CHEMBL8260,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,35000,nM
CHEMBL3354620,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CC(F)(F)CCCOCc1ccc(-c2ccccc2)cc1,35000,nM
CHEMBL4277201,COc1cc(/C=C2\SC(=O)NC2=O)ccc1OCN1C(=O)c2ccccc2C1=O,35140,nM
CHEMBL4210289,COc1cc(-c2ccc(O)cc2)c(OC)c(OC(=O)c2ccco2)c1-c1ccc(O)cc1,35400,nM
CHEMBL4278947,O=C1NC(=S)S/C1=C\c1cc([N+](=O)[O-])ccc1OCN1C(=O)c2ccccc2C1=O,35790,nM
CHEMBL240080,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccco2)OC1=O,36000,nM
CHEMBL4215150,O=C(/C=C(O)/C=C/c1cccc(O)c1)c1cc(Cl)ccc1O,36400,nM
CHEMBL458845,COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C/C=C(\C)CCC=C(C)C,37400,nM
CHEMBL4282143,COc1cc(/C=C2\SC(=S)NC2=O)cc(OC)c1OCN1C(=O)c2ccccc2C1=O,39810,nM
CHEMBL5201575,O=C(/C=C/c1ccccc1)/C=C1/Nc2ccccc2NC1=O,40090,nM
CHEMBL5083981,COc1ccc(-c2oc3cc(OC)cc(OC)c3c(=O)c2OCCCCCN2C[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO)cc1,40560,nM
CHEMBL4217611,O=C(/C=C(O)/C=C/c1ccc(O)cc1O)c1ccccc1O,40700,nM
CHEMBL3601736,O=C(C1=C(O)/C(=C/c2ccc(O)c(O)c2)CCC1)c1ccccc1,41000,nM
CHEMBL5179527,Cc1nc2ccccc2n(CC(=O)N/N=C/c2ccc(OCCn3cc(CN4CCOCC4)nn3)cc2)c1=O,41312.5,nM
CHEMBL5183163,Cc1nc2ccccc2n(CC(=O)N/N=C/c2ccc(OCCn3cc(CN4CCCCC4)nn3)cc2)c1=O,42223.15,nM
CHEMBL4072055,O=C1/C(=C/c2ccccc2)CCC/C1=C\c1ccc(O)cc1,42300,nM
CHEMBL4529524,COc1ccc(NC(=O)Cn2cc(COc3cc(OC(C)=O)c4c(=O)c5cc(OC)ccc5oc4c3)nn2)c(OC)c1,42600,nM
CHEMBL3407644,COc1ccc(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)c(I)c1O,44800,nM
CHEMBL5179462,Cc1nc2ccccc2n(CC(=O)N/N=C/c2ccc(OCCn3cc(CN4CCCC4)nn3)cc2)c1=O,45822.89,nM
CHEMBL4068225,COC(=O)[C@]1(Cc2ccc3c(c2)CCC(C)(C)O3)OC(=O)C(O)=C1c1ccc(O)cc1,47330,nM
CHEMBL5171904,Cc1ccc(-n2cc(COc3ccc(/C=N/NC(=O)Cn4c(=O)c(C)nc5ccccc54)cc3)nn2)cc1,48271.11,nM
CHEMBL312653,OC[C@H]1N[C@H](CO)[C@@H](O)[C@@H]1O,50000,nM
CHEMBL354193,CCCCCCNC1C=C(CO)C(O)C(O)C1O,50000,nM
CHEMBL77918,CCCCN1[C@H](CO)[C@@H](O)[C@H](O)[C@H]1CO,50000,nM
CHEMBL310229,CCCCN1C[C@@H](O)[C@H](O)[C@H]1CO,50000,nM
CHEMBL310231,CN1[C@H](CO)[C@@H](O)[C@H](O)[C@H]1CO,50000,nM
CHEMBL4277205,O=C1NC(=O)/C(=C/c2cc([N+](=O)[O-])ccc2OCN2C(=O)c3ccccc3C2=O)S1,50450,nM
CHEMBL5195148,C=CCc1cc(CSc2nnc(-c3cccc(OC)c3)o2)c(O)c(-c2ccc(O)c(CC=C)c2)c1,52900,nM
CHEMBL4218969,COc1cc(-c2ccc(OCC=C(C)C)cc2)c(OC)c(OCC=C(C)C)c1-c1ccc(O)cc1,53100,nM
CHEMBL3407643,COc1cc(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)ccc1O,53340,nM
CHEMBL200715,Oc1cc(O)c2c(c1)O[C@@H](c1ccc(O)c(O)c1)[C@H](O)C2,53800,nM
CHEMBL80254,OC[C@H]1NC[C@@H](O)[C@@H]1O,55000,nM
CHEMBL209093,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/C=C/c2ccccc2)OC1=O,58000,nM
CHEMBL238603,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccccc2)OC1=O,58000,nM
CHEMBL3354038,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)cc1,70000,nM
CHEMBL241165,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccc(N(C)C)cc2)OC1=O,70000,nM
CHEMBL4218731,COc1c(O)ccc2c(=O)c3c(O)cc4c(c3oc12)C(C)(C)C(CO)O4,72700,nM
CHEMBL4561697,CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(O)c(O)cc2oc3cc(O)cc(O)c3c(=O)c12,76200,nM
CHEMBL4214649,Cc1cc(O)cc(O)c1C(=O)O[C@H]1[C@@H]2COC(/C=C/[C@H](C)O)=CC2=CC(=O)[C@@]1(C)O,78600,nM
CHEMBL2051979,CO[C@H]1O[C@H](CO)[C@H](N[C@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,80000,nM
CHEMBL4162593,COc1cc(OC)c([C@@H](OC)[C@H](C)O)cc1OC,80600,nM
CHEMBL398800,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccc3c(c2)OCO3)OC1=O,82000,nM
CHEMBL5173825,Cc1ccc(NC(=O)Cn2c(=O)c(C)nc3ccccc32)c([N+](=O)[O-])c1,83780,nM
CHEMBL4213451,C=CCOc1c(OC)c(-c2ccc(O)cc2)cc(OC)c1-c1ccc(O)cc1,83800,nM
CHEMBL238604,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2cc(OC)c(OC)cc2OC)OC1=O,84000,nM
CHEMBL3753562,COC(=O)[C@]1(Cc2ccc(O)cc2)OC(=O)C(O)=C1c1ccc(O)cc1,85130,nM
CHEMBL3354630,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccccc1-c1ccccc1,95000,nM
CHEMBL4453842,COc1ccc2c(=O)c3c(OC(C)=O)cc(OCc4cn(CC(=O)Nc5ccc(OC)c(OC)c5)nn4)cc3oc2c1,98630,nM
CHEMBL4285567,COc1cc(/C=C2\SC(=O)NC2=O)cc(OC)c1OCN1C(=O)c2ccccc2C1=O,100000,nM
CHEMBL4085739,CCCCC[C@H]1NC[C@@H](O)[C@@H](O)[C@H]1CO,100000,nM
CHEMBL4279517,O=C1NC(=O)/C(=C/c2ccccc2OCN2C(=O)c3ccccc3C2=O)S1,100000,nM
CHEMBL4455066,COc1ccc2oc3cc(OCc4cn(CC(=O)Nc5ccc(OC)c(OC)c5)nn4)cc(OC(C)=O)c3c(=O)c2c1,100000,nM
CHEMBL4284460,O=C1NC(=S)S/C1=C\c1ccccc1OCN1C(=O)c2ccccc2C1=O,100000,nM
CHEMBL4467634,Cc1cccc(N2C(=O)/C(=C/c3ccc(F)cc3)S/C2=N\NC(=O)c2cc3ccccc3oc2=O)c1C,100000,nM
CHEMBL4444626,COc1ccc2oc3cc(OCc4cn(CC(=O)Nc5ccc(OC)c(OC)c5)nn4)cc(O)c3c(=O)c2c1,100000,nM
CHEMBL4294667,COc1cccc(/C=C2\SC(=O)NC2=O)c1OCN1C(=O)c2ccccc2C1=O,100000,nM
CHEMBL4287437,O=C1NC(=O)/C(=C/c2cccc(OCN3C(=O)c4ccccc4C3=O)c2)S1,100000,nM
CHEMBL4292747,COc1cccc(/C=C2\SC(=S)NC2=O)c1OCN1C(=O)c2ccccc2C1=O,100000,nM
CHEMBL4281031,C[C@H]1NC[C@@H](O)[C@@H](O)[C@H]1CO,100000,nM
CHEMBL4288931,CCCCCCCCC[C@H]1NC[C@@H](O)[C@@H](O)[C@H]1CO,100000,nM
CHEMBL4593240,O=C(N/N=C1\S/C(=C\c2ccc(F)cc2)C(=O)N1c1cccc(Cl)c1)c1cc2ccccc2oc1=O,100000,nM
CHEMBL4287862,O=C1NC(=O)/C(=C/c2cc(Cl)ccc2OCN2C(=O)c3ccccc3C2=O)S1,100000,nM
CHEMBL4521673,Cc1ccc(C)c(N2C(=O)/C(=C/c3ccc(F)cc3)S/C2=N\NC(=O)c2cc3ccccc3oc2=O)c1,100000,nM
CHEMBL3354629,C[C@@H](OCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@@H]1CO)c1ccc(-c2ccccc2)cc1,100000,nM
CHEMBL3354634,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)cc1C(F)(F)F,100000,nM
CHEMBL3354633,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCC(F)(F)COCc1ccc(-c2ccccc2)cc1,100000,nM
CHEMBL3354635,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)c(C(F)(F)F)c1,100000,nM
CHEMBL3354637,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)c(F)c1,100000,nM
CHEMBL3354628,C[C@H](OCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@@H]1CO)c1ccc(-c2ccccc2)cc1,100000,nM
CHEMBL3354631,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1cccc(-c2ccccc2)c1,100000,nM
CHEMBL3354632,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CC(F)(F)CCCOCc1ccc(-c2ccccc2)cc1,100000,nM
CHEMBL3354636,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)cc1F,100000,nM
CHEMBL1744444,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12.C[C@]12CC[C@H]3[C@@H](CCC4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,100000,nM
CHEMBL174067,OC1C(O)C(O)C2OC2C1O,100000,nM
CHEMBL3407642,O=C(N/N=C/c1ccncc1)c1ccc(-c2nc3ccccc3s2)cc1,100000,nM
CHEMBL1230806,N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,100000,nM
CHEMBL241374,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccco2)OC1=O,100000,nM
CHEMBL367666,CCCCNC1C=C(CO)C(O)C(O)C1O,100000,nM
CHEMBL379280,C=C1CC[C@@H]2[C@]3(C)COC(c4cccc(Br)c4)O[C@@H]3CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O,100000,nM
CHEMBL3407628,COC(=O)c1ccc(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)cc1,100000,nM
CHEMBL3407631,COc1ccc(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)cc1O,100000,nM
CHEMBL3407629,COc1ccc(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)cc1OC,100000,nM
CHEMBL3407619,O=C(N/N=C/c1cccnc1)c1ccc(-c2nc3ccccc3s2)cc1,100000,nM
CHEMBL2051764,CO[C@H]1O[C@H](C)[C@H](N[C@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,100000,nM
CHEMBL426933,CCCCCCCCCCCCCCCCCCNC1C=C(CO)C(O)C(O)C1O,100000,nM
CHEMBL205969,C[C@]1(CO)[C@H]2CC[C@@]3(CO3)[C@@H](/C=C/C3=C/C(=C/C=C/c4ccccc4)OC3=O)[C@]2(C)CC[C@H]1O,101000,nM
CHEMBL380336,C=C1CC[C@@H]2[C@]3(C)COC(c4ccccc4)O[C@@H]3CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O,101000,nM
CHEMBL1951870,COc1cc(-c2ccccc2)c(OC)c(O)c1-c1ccc(O)cc1,108200,nM
CHEMBL206309,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/CCC)OC1=O,110000,nM
CHEMBL2114210,OC[C@H]1N[C@H](CO)[C@@H](O)C(O)[C@@H]1O,110000,nM
CHEMBL1628264,N[C@H]1C[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,110000,nM
CHEMBL4213302,COC(=O)[C@]1(Cc2ccc3c(c2)C[C@@H](O)C(C)(C)O3)OC(=O)C(O)=C1c1ccc(O)cc1,110270,nM
CHEMBL205155,COc1ccc(/C=C2/C=C(/C=C/[C@@H]3[C@@]4(CC[C@@H]5[C@](C)(CO)[C@H](O)CC[C@]53C)CO4)C(=O)O2)cc1,120000,nM
CHEMBL5196850,COc1ccc(C(=O)Nc2cccc(C(=O)/C=C3/Nc4ccccc4NC3=O)c2)cc1,166090,nM
CHEMBL470039,COc1cc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@]4(C)C(=O)C=CC(C)(C)[C@]4(O)CC[C@@]2(C)O3)cc2c1OCO2,195871,nM
CHEMBL2011647,Cc1cc(O)cc(O)c1C(=O)O[C@H]1[C@@H]2COC(/C=C/CO)=CC2=CC(=O)[C@@]1(C)O,200000,nM
CHEMBL4206469,COC(OC)C1=CC2=CC(=O)[C@@](C)(O)[C@@H](OC(=O)c3c(C)cc(O)cc3O)[C@@H]2CO1,200000,nM
CHEMBL3609760,Cc1cc(O)cc(O)c1C(=O)O[C@]1(C)C(=O)C=C2C=C(/C=C/CO)OC=C2C1=O,200000,nM
CHEMBL1823114,C/C=C/C1=CC2=CC(=O)[C@@](C)(OC(=O)c3c(C)cc(O)cc3O)C(=O)C2=CO1,200000,nM
CHEMBL4211349,COC(=O)C1=CC2=CC(=O)[C@@](C)(O)[C@@H](OC(=O)c3c(C)cc(O)cc3O)[C@@H]2CO1,200000,nM
CHEMBL2011648,C/C=C/C1=CC2=CC(=O)[C@@](C)(O)[C@@H](OC(=O)c3c(C)cc(O)cc3O)[C@@H]2CO1,200000,nM
CHEMBL4203057,Cc1cc(O)cc(O)c1C(=O)O[C@H]1[C@@H]2COC(/C=C/C(=O)O)=CC2=CC(=O)[C@@]1(C)O,200000,nM
CHEMBL4210842,COC(=O)CCC1=CC2=CC(=O)[C@@](C)(O)[C@@H](OC(=O)c3c(C)cc(O)cc3O)[C@@H]2CO1,200000,nM
CHEMBL4207941,Cc1cc(O)cc(O)c1C(=O)O[C@H]1C2=COC(/C=C/CO)=CC2=CC(=O)[C@@]1(C)O,200000,nM
CHEMBL511953,C=C1C[C@]2(O)[C@@]3(C)CCC(=O)C(C)(C)C3=C(O)C(=O)[C@@]2(C)[C@@H]2C(=O)O[C@@](C)(C(=O)OC)C(=O)[C@@]12C,204696,nM
CHEMBL470042,C=C1C[C@H]2[C@@](C)(C(=O)C(O)=C3C(C)(C)C(=O)CC[C@@]32C)[C@@H]2C(=O)O[C@@](C)(C(=O)OC)C(=O)[C@@]12C,211627,nM
CHEMBL4571630,COc1ccc(C2SCC(=O)N2c2ccc3nc(Cc4ccc(O)cc4)c(=O)[nH]c3c2)cc1,276270,nM
CHEMBL5187552,CC(C)c1nc2ccc(N3C(=O)CSC3c3ccc([N+](=O)[O-])cc3)cc2[nH]c1=O,301150,nM
CHEMBL4462061,COc1cc2cc(Oc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c4ccc(=O)oc4c3)c(=O)oc2cc1O,333535.48,nM
CHEMBL2337339,O=C1O/C(=C\c2ccc(O)cc2)C(O)=C1c1ccc(O)cc1,400000,nM
CHEMBL2035562,COC(=O)[C@]1(Cc2ccc3c(c2)C[C@H](C(C)(C)O)O3)OC(=O)C(O)=C1c1ccc(O)cc1,400000,nM
CHEMBL80148,CN1C[C@@H](O)[C@H](O)[C@H]1CO,500000,nM
CHEMBL1566,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,906000,nM
CHEMBL179409,OC[C@@H]1NC[C@H](O)[C@@H](O)[C@H]1O,1000000,nM
CHEMBL1076754,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@@H]1CO,1000000,nM
CHEMBL175901,OC[C@@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,1000000,nM
CHEMBL1088292,OC[C@H]1[C@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCC12CC3CC(CC(C3)C1)C2,1000000,nM
CHEMBL1088291,CCCCN1C[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1CO,1000000,nM
CHEMBL4543696,O=c1ccc2ccc(Oc3cc4ccc(O)c(-c5c(OC6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)ccc6ccc(=O)oc56)c4oc3=O)cc2o1,1210165.39,nM
CHEMBL5172902,COc1cc2c(c(O)c1CO)C(=O)OC[C@@H]2O,1410000,nM
